BOROUGH,HOUSE,STREET,STREETON,RACKS,RACKTYPE,WORKTYPE,WORKDATE,X,Y
1,1490,ST NICHOLAS AV,ST NICHOLAS AV 1,,Mini‐Hoop,Install,7/11/2013,1003111,249463
1,1502,ST NICHOLAS AV,ST NICHOLAS AV 1,,Mini‐Hoop,Install,7/11/2013,1003181,249591
1,1508,ST NICHOLAS AV,ST NICHOLAS AV 1,,Mini‐Hoop,Install,7/11/2013,1003209,249640
1,1510,ST NICHOLAS AV,ST NICHOLAS AV 1,,Mini‐Hoop,Install,7/11/2013,1003236,249715
1,567,W 186 ST,W 186 ST 1,,Mini‐Hoop,Install,7/11/2013,1003315,249833
1,1505,ST NICHOLAS AV,ST NICHOLAS AV 1,,Mini‐Hoop,Install,7/11/2013,1003040,249738
1,1501,ST NICHOLAS AV,ST NICHOLAS AV 1,,Mini‐Hoop,Install,7/11/2013,1003011,249686
3,259,BRISTOL ST,BRISTOL ST 2,,Circular,Install,7/11/2013,1008910,181455
3,592,ROCKAWAY AV,ROCKAWAY AV 2,,Circular,Install,7/11/2013,1009234,181694
4,108‐29,ASCAN AV,ASCAN AV 1,,Circular,Install,7/11/2013,1028338,201014
4,71‐63,AUSTIN ST,72 AV 1,,Circular,Install,7/11/2013,1027873,201486
4,73‐02,AUSTIN ST,ASCAN AV 1,,Circular,Install,7/11/2013,1028569,200849
4,73‐06,AUSTIN ST,AUSTIN ST 1,,Circular,Install,7/11/2013,1028569,200849
4,73‐10,AUSTIN ST,AUSTIN ST 1,,Circular,Install,7/11/2013,1028569,200849
4,90‐04,161 ST,161 ST 1,,Circular,Install,7/11/2013,1039797,196254
4,90‐15,161 ST,161 ST 1,,Circular,Install,7/11/2013,1040012,196248
4,151‐20,JAMAICA AV,153 ST 1,,Circular,Install,7/11/2013,1038932,195164
4,151‐20,JAMAICA AV,ARCHER AV 2,,Circular,Install,7/11/2013,1038932,195164
4,159‐02,JAMAICA AV,PARSONS BL 1,,Circular,Install,7/11/2013,1039896,195510
4,108‐41,GUY R BREWER BL,GUY R BREWER BL 1,,Circular,Install,7/11/2013,1042424,192776
4,110‐31,MERRICK BL,MERRICK BL 1,,Circular,Install,7/11/2013,1044832,192669
4,216‐17,MERRICK BL,MERRICK BL 1,,Circular,Install,7/11/2013,1053003,187197
4,224‐21,MERRICK BL,225 ST 1,,Circular,Install,7/11/2013,1055047,186350
4,217‐06,MERRICK BL,MERRICK BL 1,,Circular,Install,7/11/2013,1052968,187020
4,217‐12,MERRICK BL,,1,Circular,Install,7/11/2013,1053013,187000
4,218‐20,MERRICK BL,MERRICK BL,1,Circular,Install,7/11/2013,1053343,186853
4,134‐47,SPRINGFIELD BL,SPRINGFIELD BL,1,Circular,Install,7/11/2013,1052572,186680
4,219‐14,MERRICK BL,MERRICK BL,1,Circular,Install,7/11/2013,1053587,186698
4,222‐16,MERRICK BL,MERRICK BL,1,Circular,Install,7/11/2013,1054536,186358
4,224‐18,MERRICK BL,MERRICK BL,1,Circular,Install,7/11/2013,1054909,186198
1,1315,ST NICHOLAS AV,,1,Mini‐Hoop,Install,7/12/2013,1001821,247539
1,1442,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002802,248946
1,1452,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002833,249037
1,1460,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002941,249154
1,1468,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002977,249221
1,602,W 180 ST,W 180 ST,1,Mini‐Hoop,Install,7/12/2013,1002331,248461
1,1445,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002659,249050
1,1465,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002773,249261
1,1493,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/12/2013,1002898,249585
1,600,W 185 ST,W 185 ST,2,Mini‐Hoop,Install,7/12/2013,1002898,249585
4,116‐38,SPRINGFIELD BL,SPRINGFIELD BL,1,Circular,Install,7/12/2013,1055310,193236
4,216‐13,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1055528,193057
4,217‐05,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1055694,192988
4,217‐07,LINDEN BL,LINDEN BL,2,Circular,Install,7/12/2013,1055694,192988
4,217‐09,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1055694,192988
4,220‐11,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056513,192660
4,220‐21,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056513,192660
4,221‐25,LINDEN BL,222 ST,1,Circular,Install,7/12/2013,1056737,192559
4,221‐25,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056737,192559
4,222‐01,LINDEN BL,222 ST,1,Circular,Install,7/12/2013,1056898,192495
4,222‐05,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056898,192495
4,222‐11,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056898,192495
4,223‐07,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057212,192363
4,223‐15,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057212,192363
4,223‐21,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057212,192363
4,224‐19,LINDEN BL,225 ST,1,Circular,Install,7/12/2013,1057482,192261
4,224‐07,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057389,192298
4,225‐05,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057676,192180
4,225‐17,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057676,192180
4,227‐01,LINDEN BL,227 ST,1,Circular,Install,7/12/2013,1058121,191989
4,228‐19,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1058481,191849
4,228‐01,LINDEN BL,228 ST,1,Circular,Install,7/12/2013,1058350,191902
4,228‐03,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1058350,191902
4,228‐09,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1058350,191902
4,133‐38,SPRINGFIELD BL,SPRINGFIELD BL,1,Circular,Install,7/12/2013,1052643,187288
4,221‐18,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056683,192387
4,222‐14,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1056879,192309
4,223‐20,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057205,192180
4,224‐08,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057350,192122
4,224‐14,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1057412,192097
4,227‐12,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1058044,191832
4,229‐02,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1058527,191639
4,229‐06,LINDEN BL,LINDEN BL,1,Circular,Install,7/12/2013,1058527,191639
4,220‐09,MERRICK BL,MERRICK BL,1,Circular,Install,7/12/2013,1053991,186787
4,222‐01,MERRICK BL,MERRICK BL,1,Circular,Install,7/12/2013,1054419,186615
1,127,JOHN ST,,1,Circular,Install,7/13/2013,982930,196991
1,245,GREENWICH ST,BARCLAY ST,4,Circular,Install,7/13/2013,981163,199314
1,245,GREENWICH ST,BROADWAY,1,Circular,Install,7/13/2013,981163,199314
1,245,GREENWICH ST,PARK PL,3,Circular,Install,7/13/2013,981163,199314
1,148,LAFAYETTE ST,HOWARD ST,2,Circular,Install,7/13/2013,984269,201408
1,148,LAFAYETTE ST,LAFAYETTE ST,2,Circular,Install,7/13/2013,984269,201408
1,185,E 3 ST,,2,Circular,Install,7/13/2013,988777,202761
1,171,ELIZABETH ST,ELIZABETH ST,1,Circular,Install,7/13/2013,985662,202008
1,29,KENMARE ST,,3,Circular,Install,7/13/2013,985606,201897
1,636,BROADWAY,BROADWAY,3,Circular,Install,7/13/2013,985472,203828
1,640,BROADWAY,BLEECKER ST,2,Circular,Install,7/13/2013,985494,203861
1,640,BROADWAY,BROADWAY,1,Circular,Install,7/13/2013,985494,203861
1,68,BLEECKER ST,BLEECKER ST,2,Circular,Install,7/13/2013,985494,203861
1,315,LAFAYETTE ST,HOUSTON ST,1,Circular,Install,7/13/2013,985642,203487
1,315,LAFAYETTE ST,LAFAYETTE ST,2,Circular,Install,7/13/2013,985642,203487
1,230,THOMPSON ST,THOMPSON ST,1,Circular,Install,7/13/2013,984624,204991
1,227,SULLIVAN ST,SULLIVAN ST,1,Circular,Install,7/13/2013,984405,205086
1,21,ASTOR PL,ASTOR PL,1,Circular,Install,7/13/2013,986529,205280
1,140,E 14 ST,,3,Circular,Install,7/13/2013,987509,206456
1,24,8 AV,,1,Circular,Install,7/13/2013,983035,208045
1,351,W 18 ST,,2,Circular,Install,7/13/2013,983546,210120
1,1369,BROADWAY,,1,Large,Install,7/13/2013,987622,213304
1,38,W 21 ST,,2,Circular,Install,7/13/2013,986284,209217
1,77,E 115 ST,E 115 ST,1,Circular,Install,7/15/2013,999739,230386
1,55,E 115 ST,E 115 ST,1,Circular,Install,7/15/2013,999536,230476
1,1575,LEXINGTON AV,LEXINGTON AV,2,Circular,Install,7/15/2013,998528,226668
1,1590,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,998444,226838
1,140,E 103 ST,E 103 ST,1,Circular,Install,7/15/2013,998596,227227
1,149,E 103 ST,E 103 ST,1,Circular,Install,7/15/2013,998828,227209
1,151,E 103 ST,E 103 ST,1,Circular,Install,7/15/2013,998828,227209
1,147,E 103 ST,E 103 ST,1,Circular,Install,7/15/2013,998707,227319
1,1675,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,999074,227671
1,1677,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,999108,227643
1,1683,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,999131,227754
1,1735,LEXINGTON AV,LEXINGTON AV,2,Circular,Install,7/15/2013,999466,228394
1,1801,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,999941,229241
1,1791,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,999900,229139
1,1870,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,1000300,230193
1,137,E 116 ST,LEXINGTON AV,1,Circular,Install,7/15/2013,1000420,230353
1,145,E 116 ST,LEXINGTON AV,1,Circular,Install,7/15/2013,1000496,230299
1,86,W 119 ST,W 119 ST,1,Circular,Install,7/15/2013,998633,232058
1,95,W 119 ST,W 119 ST,1,Circular,Install,7/15/2013,998707,232187
1,1901,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,1000764,230761
1,1907,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,1000845,230834
1,1915,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,1000845,230834
1,1990,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/15/2013,1000945,231562
1,2021,LEXINGTON AV,LEXINGTON AV,3,Circular,Install,7/15/2013,1001321,231768
1,150,E 125 ST,E 125 ST,1,Circular,Install,7/15/2013,1001717,232140
1,134,E 125 ST,LEXINGTON AV,1,Circular,Install,7/15/2013,1001480,232278
1,135,E 125 ST,E 125 ST,1,Circular,Install,7/15/2013,1001540,232483
1,2052,ADAM C POWELL BL,ADAM C POWELL B1,,Circular,Install,7/15/2013,998135,233485
1,414,W 141 ST,,6,Circular,Install,7/15/2013,998370,236919
1,4058,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/15/2013,1001170,246333
1,1303,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/15/2013,1001760,247463
1,1309,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/15/2013,1001760,247463
1,1422,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/15/2013,1002746,248726
1,1393,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/15/2013,1002294,248394
1,1381,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/15/2013,1002257,248327
1,1403,ST NICHOLAS AV,ST NICHOLAS AV,1,Mini‐Hoop,Install,7/15/2013,1002396,248577
1,601,W 180 ST,W 180 ST,1,Mini‐Hoop,Install,7/15/2013,1002396,248577
1,605,W 181 ST,,1,Mini‐Hoop,Install,7/15/2013,1002506,248859
1,600,W 185 ST,W 185 ST,1,Mini‐Hoop,Install,7/15/2013,1002898,249585
1,1486,LEXINGTON AV,E 96 ST,1,Circular,Install,7/16/2013,997742,225531
1,1505,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/16/2013,998079,225859
1,1517,LEXINGTON AV,E 98 ST,1,Circular,Install,7/16/2013,998154,225992
1,1515,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/16/2013,998140,225968
1,1553,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/16/2013,998333,226318
1,153,E 99 ST,E 99 ST,1,Circular,Install,7/16/2013,998320,226295
1,1569,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/16/2013,998478,226579
1,1567,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/16/2013,998453,226534
1,1575,LEXINGTON AV,LEXINGTON AV,1,Circular,Install,7/16/2013,998528,226668
1,2030,3 AV,3 AV,1,Circular,Install,7/16/2013,1000230,229020
1,1761,3 AV,E 99 ST,2,Circular,Install,7/16/2013,998859,225653
1,2081,2 AV,2 AV,1,Circular,Install,7/16/2013,1000016,227746
1,2121,2 AV,2 AV,1,Circular,Install,7/16/2013,1000521,228110
1,2151,2 AV,2 AV,1,Circular,Install,7/16/2013,1000712,228452
1,2163,2 AV,2 AV,1,Circular,Install,7/16/2013,1000792,228591
1,2173,2 AV,2 AV,1,Circular,Install,7/16/2013,1000875,228687
1,249,E 115 ST,2 AV,1,Circular,Install,7/16/2013,1001279,229486
1,2102,2 AV,2 AV,1,Circular,Install,7/16/2013,1000566,227802
1,2122,2 AV,2 AV,1,Circular,Install,7/16/2013,1000676,228027
1,2156,2 AV,2 AV,1,Circular,Install,7/16/2013,1000875,228362
1,2154,2 AV,2 AV,1,Circular,Install,7/16/2013,1000863,228340
1,2164,2 AV,2 AV,1,Circular,Install,7/16/2013,1000943,228508
1,2172,2 AV,2 AV,1,Circular,Install,7/16/2013,1000992,228596
1,303,E 115 ST,E 115 ST,1,Circular,Install,7/16/2013,1001438,229397
1,341,E 115 ST,E 115 ST,2,Circular,Install,7/16/2013,1001895,229191
1,2239,1 AV,1 AV,1,Circular,Install,7/16/2013,1001942,229118
1,2255,1 AV,1 AV,1,Circular,Install,7/16/2013,1002017,229250
1,2257,1 AV,1 AV,1,Circular,Install,7/16/2013,1002033,229278
1,305,E 115 ST,E 115 ST,1,Circular,Install,7/16/2013,1001502,229407
1,2276,2 AV,2 AV,1,Circular,Install,7/16/2013,1001669,229808
1,2262,3 AV,3 AV,1,Circular,Install,7/16/2013,1001709,231699
1,2315,2 AV,2 AV,1,Circular,Install,7/16/2013,1001761,230343
1,2323,2 AV,2 AV,2,Circular,Install,7/16/2013,1001817,230441
1,2275,3 AV,3 AV,1,Circular,Install,7/16/2013,1001916,231705
1,245,E 124 ST,E 124 ST,1,Circular,Install,7/16/2013,1002392,231655
1,252,E 125 ST,E 125 ST,1,Circular,Install,7/16/2013,1002411,231763
1,2339,1 AV,1 AV,1,Circular,Install,7/16/2013,1002546,230219
1,2334,2 AV,2 AV,1,Circular,Install,7/16/2013,1002034,230473
1,4073,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001002,246732
1,4128,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001326,247400
1,4138,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001349,247456
1,4180,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001527,248150
1,4188,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001558,248257
1,615,W 181 ST,W 181 ST,1,Mini‐Hoop,Install,7/16/2013,1002451,248889
1,4193,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001352,248306
1,4183,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001312,248182
1,4187,BROADWAY,BROADWAY,1,Mini‐Hoop,Install,7/16/2013,1001312,248182
1,211,CENTRAL PK W,CENTRAL PK W,1,Circular,Install,7/17/2013,992025,224393
1,226,E 57 ST,,1,Circular,Install,7/17/2013,993619,215879
1,19,E 65 ST,E 65 ST,2,Circular,Install,7/17/2013,992865,218968
1,750,LEXINGTON AV,E 59 ST,1,Circular,Install,7/17/2013,993042,217137
1,139,E 60 ST,E 59 ST,1,Circular,Install,7/17/2013,993151,217318
1,130,E 77 ST,E 77 ST,3,Circular,Install,7/17/2013,995094,221139
1,6,E 81 ST,,1,Circular,Install,7/17/2013,994697,222674
1,147,E 86 ST,E 86 ST,1,Circular,Install,7/17/2013,996657,223326
1,2039,2 AV,2 AV,1,Circular,Install,7/17/2013,999962,227086
1,1968,2 AV,2 AV,1,Circular,Install,7/17/2013,999682,226168
1,1980,2 AV,2 AV,1,Circular,Install,7/17/2013,999725,226289
1,1998,2 AV,E 103 ST,1,Circular,Install,7/17/2013,999865,226540
1,2006,2 AV,2 AV,1,Circular,Install,7/17/2013,999930,226685
1,2014,2 AV,2 AV,1,Circular,Install,7/17/2013,999955,226729
1,2245,1 AV,1 AV,1,Circular,Install,7/17/2013,1001972,229171
1,2247,1 AV 1 AV,,1,Circular,Install,7/17/2013,1001982,229189
1,2248,1 AV 1 AV,,1,Circular,Install,7/17/2013,1002152,229121
1,2329,1 AV 1 AV,,1,Circular,Install,7/17/2013,1002483,230123
1,2335,1 AV 1 AV,,1,Circular,Install,7/17/2013,1002520,230189
1,2405,1 AV 1 AV,,2,Circular,Install,7/17/2013,1002653,230961
1,2405,1 AV E 124 ST,,2,Circular,Install,7/17/2013,1002653,230961
1,2310,1 AV 1 AV,,1,Circular,Install,7/17/2013,1002551,229844
1,2336,1 AV 1 AV,,1,Circular,Install,7/17/2013,1002718,230141
1,1370,ST NICHOLAS AV ST NICHOLAS AV,,3,Mini‐Hoop,Install,7/17/2013,1002452,248011
1,1406,ST NICHOLAS AV ST NICHOLAS AV,,2,Mini‐Hoop,Install,7/17/2013,1002567,248482
1,1403,ST NICHOLAS AV,,1,Mini‐Hoop,Install,7/17/2013,1002396,248577
1,132,W 25 ST W 25 ST,,1,Circular,Install,7/18/2013,986119,210537
1,138,W 25 ST W 25 ST,,1,Circular,Install,7/18/2013,986010,210597
1,150,W 25 ST W 25 ST,,1,Circular,Install,7/18/2013,985946,210623
1,170,W 25 ST W 25 ST,,1,Circular,Install,7/18/2013,985763,210767
1,101,W 24 ST,,1,Circular,Install,7/18/2013,986355,210338
1,101,W 24 ST W 24 ST,,2,Circular,Install,7/18/2013,986355,210338
1,751,6 AV W 25 ST,,1,Circular,Install,7/18/2013,986355,210338
1,275,7 AV W 25 ST,,2,Circular,Install,7/18/2013,985868,210900
1,109,W 25 ST W 25 ST,,1,Circular,Install,7/18/2013,986374,210564
1,755,6 AV W 25 ST,,1,Circular,Install,7/18/2013,986452,210474
1,139,W 28 ST W 28 ST,,1,Circular,Install,7/18/2013,986420,211420
1,2,PARK AV PARK AV,,1,Circular,Install,7/18/2013,989071,211186
1,4,PARK AV PARK AV,,1,Circular,Install,7/18/2013,989252,211383
1,301,E 21 ST,,2,Circular,Install,7/18/2013,989418,207664
1,1114,6 AV W 43 ST,,3,Circular,Install,7/18/2013,988987,214268
1,1114,AV OF THE AMERICAS W 43 ST,,1,Circular,Install,7/18/2013,988987,214268
1,570,LEXINGTON AV E 51 ST,,1,Circular,Install,7/18/2013,991894,215098
1,569,LEXINGTON AV E 51 ST,,1,Circular,Install,7/18/2013,992167,214953
1,575,LEXINGTON AV E 51 ST,,1,Circular,Install,7/18/2013,992203,215144
1,599,LEXINGTON AV LEXINGTON AV,,1,Circular,Install,7/18/2013,992353,215389
1,633,LEXINGTON AV LEXINGTON AV,,1,Circular,Install,7/18/2013,992566,215567
1,4175,BROADWAY BROADWAY,,1,Mini‐Hoop,Install,7/18/2013,1001277,248020
3,484,UNION AV MEEKER AV,,2,Circular,Install,7/18/2013,997707,199787
3,484,UNION AV SKILLMAN AV,,2,Circular,Install,7/18/2013,997707,199787
1,4165,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001256,247931
1,4141,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001174,247690
1,4147,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001174,247690
1,4125,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001117,247429
1,330,AUDUBON AV,AUDUBORN AV 1,,Mini‐Hoop,Install,7/22/2013,1003010,248679
1,326,AUDUBON AV,AUDUBORN AV 1,,Mini‐Hoop,Install,7/22/2013,1002946,248615
1,4234,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001884,248682
1,4236,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001884,248682
1,4242,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001987,248815
1,4246,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/22/2013,1001987,248815
1,160,WADSWORTH AV,1,,Mini‐Hoop,Install,7/22/2013,1002196,249070
1,160,WADSWORTH AV,WADSWORTH AV 1,,Mini‐Hoop,Install,7/22/2013,1002196,249070
1,177,WADSWORTH AV,WADSWORTH AV 1,,Mini‐Hoop,Install,7/22/2013,1002383,249028
1,709,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/22/2013,1001869,249221
1,711,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/22/2013,1001869,249221
1,4105,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/23/2013,1001056,247144
1,4251,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/23/2013,1001893,248990
1,4243,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/23/2013,1001788,248892
1,4247,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/23/2013,1001788,248892
1,815,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/23/2013,1001174,249472
1,823,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/23/2013,1001015,249525
1,719,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/23/2013,1001724,249239
1,723,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/23/2013,1001724,249239
3,391,HENRY ST,HENRY ST 2,,Circular,Install,7/23/2013,984988,189975
3,402,HENRY ST,BALTIC ST 1,,Circular,Install,7/23/2013,984784,189763
3,376,PRESIDENT ST,3,,Circular,Install,7/23/2013,986776,186822
3,360,SMITH ST,2 PL 2,,Circular,Install,7/23/2013,985413,186795
3,375,SMITH ST,SMITH ST 2,,Circular,Install,7/23/2013,985505,186640
3,117,3 ST,3 ST 2,,Circular,Install,7/23/2013,986449,186041
3,159,20 ST,20 ST 1,,Circular,Install,7/23/2013,985497,181116
3,350,5 AV,5,,Small,Install,7/23/2013,988396,184235
3,727,PROSPECT PL,PROSPECT PL 1,,Circular,Install,7/23/2013,997525,185075
3,1171,ST JOHN'S PL,ST JOHN'S PL 1,,Circular,Install,7/23/2013,1001021,183826
3,1040,ST JOHN'S PL,ST JOHN'S PL 1,,Circular,Install,7/23/2013,999900,183724
3,1110,ST JOHN'S PL,ST JOHN'S PL 1,,Circular,Install,7/23/2013,1000484,183702
3,1196,PRESIDENT ST,PRESIDENT ST 1,,Circular,Install,7/23/2013,997847,182634
3,61,GLENMORE AV,1,,Circular,Install,7/23/2013,1009594,183956
3,905,WINTHROP ST,WINTHROP ST 3,,Circular,Install,7/23/2013,1004019,179408
3,1349,NOSTRAND AV,NOSTRAND AV 1,,Circular,Install,7/23/2013,998247,177488
3,1380,NOSTRAND AV,NOSTRAND AV 1,,Circular,Install,7/23/2013,998129,177160
3,1382,NOSTRAND AV,NOSTRAND AV 1,,Circular,Install,7/23/2013,998129,177160
3,378,ARGYLE RD,ARGYLE RD 1,,Circular,Install,7/23/2013,993616,172490
3,422,GREENWOOD AV,GREENWOOD AV 1,,Circular,Install,7/23/2013,990610,176356
3,424,GREENWOOD AV,E 5 ST 1,,Circular,Install,7/23/2013,990610,176356
3,1302,AV H,E 13 ST 1,,Circular,Install,7/23/2013,994251,168638
3,1306,AV H,1,,Circular,Install,7/23/2013,994272,168641
1,4067,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1000983,246632
1,4083,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1001019,246899
1,4087,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1001019,246899
1,4260,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1002196,249070
1,665,W 181 ST,W 181 ST 1,,Mini‐Hoop,Install,7/24/2013,1002196,249070
1,4231,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1001694,248757
1,4239,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1001694,248757
1,4223,BROADWAY,BROADWAY 1,,Mini‐Hoop,Install,7/24/2013,1001608,248671
1,701,W 180 ST,W 180 ST 2,,Mini‐Hoop,Install,7/24/2013,1001788,248892
1,729,W 181 ST,1,,Mini‐Hoop,Install,7/24/2013,1001486,249345
1,2,BENNETT AV,BENNETT AV 1,,Mini‐Hoop,Install,7/24/2013,1001724,249239
3,705,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,999610,198630
3,685,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,999497,198623
3,695,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,999497,198623
3,675,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,999388,198590
3,769,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,1000202,198672
3,753,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,1000067,198674
3,733,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,999914,198655
3,727,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,999866,198639
3,797,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,1000503,198729
3,783,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,1000373,198700
3,775,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,1000323,198694
3,793,GRAND ST,GRAND ST 1,,Mini‐Hoop,Install,7/25/2013,1000467,198725
2,1334,LOUIS NINE BL,2,,Circular,Install,7/26/2013,1014109,242331
2,1300,SOUTHERN BL,,1,Circular,Install,7/26/2013,1014323,241950
2,1522,SOUTHERN BL,,2,Circular,Install,7/26/2013,1014886,243198
2,1564,SOUTHERN BL,,2,Circular,Install,7/26/2013,1015054,243558
3,125,STERLING PL,STERLING PL,2,Circular,Install,7/26/2013,991464,186089
3,178,LINCOLN PL,LINCOLN PL,1,Circular,Install,7/26/2013,991350,185395
3,180,LINCOLN PL,LINCOLN PL,1,Circular,Install,7/26/2013,991350,185395
3,150,WASHINGTON AV,WASHINGTON AV 1,,Circular,Install,7/26/2013,993298,192181
